#x-axis,1,2
#second,Volt,Volt
-202.70000E-06,+39.73365342E-03,-967.33664628E-03
-202.65000E-06,+43.25124132E-03,-1.03768840432E+00
-202.60000E-06,+38.72862831E-03,-1.03768840432E+00
-202.55000E-06,+38.72862831E-03,-1.03768840432E+00
-202.50000E-06,+38.72862831E-03,-957.28639513E-03
-202.45000E-06,+35.21104041E-03,-957.28639513E-03
-202.40000E-06,+35.71355296E-03,-957.28639513E-03
-202.35000E-06,+31.19093995E-03,-1.02763815317E+00
-202.30000E-06,+30.68842739E-03,-942.21101841E-03
-202.25000E-06,+27.17083949E-03,-907.03513939E-03
-202.20000E-06,+27.67335204E-03,-902.01001382E-03
-202.15000E-06,+30.68842739E-03,-876.88438594E-03
-202.10000E-06,+22.64822647E-03,-942.21101841E-03
-202.05000E-06,+22.64822647E-03,-876.88438594E-03
-202.00000E-06,+22.64822647E-03,-876.88438594E-03
-201.95000E-06,+22.64822647E-03,-876.88438594E-03
-201.90000E-06,+21.14068880E-03,-806.53262790E-03
-201.85000E-06,+17.62310090E-03,-841.70850692E-03
-201.80000E-06,+22.64822647E-03,-796.48237675E-03
-201.75000E-06,+15.11053811E-03,-796.48237675E-03
-201.70000E-06,+22.64822647E-03,-796.48237675E-03
-201.65000E-06,+19.13063857E-03,-796.48237675E-03
-201.60000E-06,+14.60802555E-03,-796.48237675E-03
-201.55000E-06,+14.60802555E-03,-796.48237675E-03
-201.50000E-06,+15.61305067E-03,-726.13061871E-03
-201.45000E-06,+16.11556322E-03,-761.30649773E-03
-201.40000E-06,+11.59295021E-03,-716.08036757E-03
-201.35000E-06,+14.60802555E-03,-716.08036757E-03
-201.30000E-06,+14.60802555E-03,-645.72860952E-03
-201.25000E-06,+11.09043765E-03,-716.08036757E-03
-201.20000E-06,+6.56782463E-03,-716.08036757E-03
-201.15000E-06,+6.56782463E-03,-640.70348395E-03
-201.10000E-06,+5.06028696E-03,-701.00499084E-03
-201.05000E-06,-1.47237629E-03,-635.67835838E-03
-201.00000E-06,-1.47237629E-03,-635.67835838E-03
-200.95000E-06,-1.47237629E-03,-706.03011642E-03
-200.90000E-06,+5.06028696E-03,-620.60298165E-03
-200.85000E-06,+1.54269906E-03,-585.42710263E-03
-200.80000E-06,-3.98493907E-03,-635.67835838E-03
-200.75000E-06,-9.51257721E-03,-560.30147476E-03
-200.70000E-06,-8.50755209E-03,-635.67835838E-03
-200.65000E-06,-1.47237629E-03,-600.50247936E-03
-200.60000E-06,-12.02513999E-03,-555.27634919E-03
-200.55000E-06,-3.48242652E-03,-555.27634919E-03
-200.50000E-06,-9.51257721E-03,-555.27634919E-03
-200.45000E-06,-9.51257721E-03,-555.27634919E-03
-200.40000E-06,-9.51257721E-03,-499.99996787E-03
-200.35000E-06,-17.05026557E-03,-545.22609804E-03
-200.30000E-06,-11.02011488E-03,-404.52258196E-03
-200.25000E-06,-17.55277812E-03,-439.69846098E-03
-200.20000E-06,-17.55277812E-03,-394.47233081E-03
-200.15000E-06,-10.51760232E-03,-464.82408885E-03
-200.10000E-06,-16.54775301E-03,-474.87434000E-03
-200.05000E-06,-13.03016511E-03,-439.69846098E-03
-200.00000E-06,-23.08041626E-03,-339.19594949E-03
-199.95000E-06,-25.59297904E-03,-384.42207966E-03
-199.90000E-06,-27.10051672E-03,-394.47233081E-03
-199.85000E-06,-27.60302927E-03,-359.29645179E-03
-199.80000E-06,-23.08041626E-03,-314.07032162E-03
-199.75000E-06,-25.59297904E-03,-384.42207966E-03
-199.70000E-06,-24.58795393E-03,-379.39695409E-03
-199.65000E-06,-24.08544137E-03,-314.07032162E-03
-199.60000E-06,-33.63317996E-03,-314.07032162E-03
-199.55000E-06,-26.59800416E-03,-238.69343800E-03
-199.50000E-06,-32.62815485E-03,-298.99494490E-03
-199.45000E-06,-32.12564229E-03,-233.66831243E-03
-199.40000E-06,-41.67338088E-03,-233.66831243E-03
-199.35000E-06,-34.63820508E-03,-233.66831243E-03
-199.30000E-06,-35.14071763E-03,-233.66831243E-03
-199.25000E-06,-38.65830554E-03,-233.66831243E-03
-199.20000E-06,-39.16081809E-03,-233.66831243E-03
-199.15000E-06,-41.67338088E-03,-233.66831243E-03
-199.10000E-06,-43.18091855E-03,-233.66831243E-03
-199.05000E-06,-46.69850646E-03,-233.66831243E-03
-199.00000E-06,-47.20101901E-03,-233.66831243E-03
-198.95000E-06,-49.71358180E-03,-158.29142882E-03
-198.90000E-06,-43.18091855E-03,-218.59293571E-03
-198.85000E-06,-53.23116970E-03,-118.09042422E-03
-198.80000E-06,-52.72865715E-03,-123.11554980E-03
-198.75000E-06,-49.71358180E-03,-153.26630324E-03
-198.70000E-06,-57.75378272E-03,-82.91454520E-03
-198.65000E-06,-54.73870737E-03,-118.09042422E-03
-198.60000E-06,-49.71358180E-03,-123.11554980E-03
-198.55000E-06,-64.28644597E-03,-77.88941963E-03
-198.50000E-06,-57.75378272E-03,-2.51253601E-03
-198.45000E-06,-57.75378272E-03,-72.86429405E-03
-198.40000E-06,-57.75378272E-03,-72.86429405E-03
-198.35000E-06,-65.29147108E-03,+2.51258956E-03
-198.30000E-06,-64.78895852E-03,-2.51253601E-03
-198.25000E-06,-64.28644597E-03,-37.68841503E-03
-198.20000E-06,-63.78393341E-03,+7.53771514E-03
-198.15000E-06,-72.32664688E-03,+7.53771514E-03
-198.10000E-06,-65.79398364E-03,+77.88947318E-03
-198.05000E-06,-65.79398364E-03,+42.71359416E-03
-198.00000E-06,-65.79398364E-03,+87.93972433E-03
-197.95000E-06,-73.33167200E-03,+87.93972433E-03
-197.90000E-06,-67.30152131E-03,+22.61309186E-03
-197.85000E-06,-77.35177246E-03,+87.93972433E-03
-197.80000E-06,-76.84925990E-03,+143.21610564E-03
-197.75000E-06,-73.83418456E-03,+97.98997547E-03
-197.70000E-06,-83.38192315E-03,+103.01510105E-03
-197.65000E-06,-86.89951105E-03,+168.34173352E-03
-197.60000E-06,-87.40202361E-03,+118.09047777E-03
-197.55000E-06,-82.87941059E-03,+163.31660794E-03
-197.50000E-06,-73.83418456E-03,+168.34173352E-03
-197.45000E-06,-80.36684780E-03,+168.34173352E-03
-197.40000E-06,-84.88946082E-03,+223.61811483E-03
-197.35000E-06,-81.87438548E-03,+248.74374270E-03
-197.30000E-06,-89.91458640E-03,+183.41711024E-03
-197.25000E-06,-86.89951105E-03,+248.74374270E-03
-197.20000E-06,-87.40202361E-03,+248.74374270E-03
-197.15000E-06,-89.91458640E-03,+248.74374270E-03
-197.10000E-06,-88.90956128E-03,+263.81911943E-03
-197.05000E-06,-85.39197338E-03,+298.99499845E-03
-197.00000E-06,-95.44222453E-03,+304.02012402E-03
-196.95000E-06,-90.91961151E-03,+329.14575189E-03
-196.90000E-06,-92.42714918E-03,+329.14575189E-03
-196.85000E-06,-99.96483754E-03,+329.14575189E-03
-196.80000E-06,-95.44222453E-03,+329.14575189E-03
-196.75000E-06,-97.95478731E-03,+329.14575189E-03
-196.70000E-06,-91.42212407E-03,+409.54776108E-03
-196.65000E-06,-97.95478731E-03,+409.54776108E-03
-196.60000E-06,-92.92966174E-03,+409.54776108E-03
-196.55000E-06,-97.45227476E-03,+409.54776108E-03
-196.50000E-06,-107.50252591E-03,+409.54776108E-03
-196.45000E-06,-111.02011381E-03,+409.54776108E-03
-196.40000E-06,-111.52262636E-03,+464.82414240E-03
-196.35000E-06,-114.03518915E-03,+489.94977027E-03
-196.30000E-06,-113.03016404E-03,+424.62313781E-03
-196.25000E-06,-105.99498823E-03,+489.94977027E-03
-196.20000E-06,-116.54775194E-03,+489.94977027E-03
-196.15000E-06,-115.04021427E-03,+489.94977027E-03
-196.10000E-06,-115.54272682E-03,+489.94977027E-03
-196.05000E-06,-122.07539007E-03,+489.94977027E-03
-196.00000E-06,-122.07539007E-03,+545.22615159E-03
-195.95000E-06,-115.04021427E-03,+570.35177946E-03
-195.90000E-06,-115.54272682E-03,+560.30152831E-03
-195.85000E-06,-122.07539007E-03,+555.27640274E-03
-195.80000E-06,-122.07539007E-03,+600.50253291E-03
-195.75000E-06,-115.04021427E-03,+570.35177946E-03
-195.70000E-06,-129.11056587E-03,+640.70353750E-03
-195.65000E-06,-125.59297797E-03,+605.52765848E-03
-195.60000E-06,-130.11559099E-03,+650.75378865E-03
-195.55000E-06,-130.11559099E-03,+580.40203061E-03
-195.50000E-06,-130.11559099E-03,+585.42715618E-03
-195.45000E-06,-127.10051564E-03,+650.75378865E-03
-195.40000E-06,-127.60302820E-03,+706.03016997E-03
-195.35000E-06,-130.11559099E-03,+660.80403980E-03
-195.30000E-06,-124.58795286E-03,+665.82916537E-03
-195.25000E-06,-135.14071656E-03,+701.00504439E-03
-195.20000E-06,-130.11559099E-03,+706.03016997E-03
-195.15000E-06,-130.11559099E-03,+731.15579784E-03
-195.10000E-06,-138.15579191E-03,+801.50755588E-03
-195.05000E-06,-135.14071656E-03,+731.15579784E-03
-195.00000E-06,-135.64322912E-03,+731.15579784E-03
-194.95000E-06,-138.15579191E-03,+731.15579784E-03
-194.90000E-06,-137.15076679E-03,+731.15579784E-03
-194.85000E-06,-133.63317889E-03,+766.33167686E-03
-194.80000E-06,-138.15579191E-03,+866.83418835E-03
-194.75000E-06,-152.72865607E-03,+821.60805818E-03
-194.70000E-06,-146.19599283E-03,+826.63318375E-03
-194.65000E-06,-146.19599283E-03,+891.95981622E-03
-194.60000E-06,-146.19599283E-03,+891.95981622E-03
-194.55000E-06,-146.19599283E-03,+891.95981622E-03
-194.50000E-06,-153.23116863E-03,+826.63318375E-03
-194.45000E-06,-146.19599283E-03,+891.95981622E-03
-194.40000E-06,-151.72363096E-03,+891.95981622E-03
-194.35000E-06,-161.77388211E-03,+891.95981622E-03
-194.30000E-06,-154.23619375E-03,+907.03519294E-03
-194.25000E-06,-154.23619375E-03,+942.21107196E-03
-194.20000E-06,-149.21106817E-03,+891.95981622E-03
-194.15000E-06,-146.19599283E-03,+891.95981622E-03
-194.10000E-06,-161.27136955E-03,+1.04271358345E+00
-194.05000E-06,-157.75378165E-03,+972.36182541E-03
-194.00000E-06,-162.27639467E-03,+972.36182541E-03
-193.95000E-06,-162.27639467E-03,+902.01006737E-03
-193.90000E-06,-154.23619375E-03,+987.43720213E-03
-193.85000E-06,-157.75378165E-03,+1.05276383460E+00
-193.80000E-06,-162.27639467E-03,+1.00251257885E+00
-193.75000E-06,-162.27639467E-03,+1.04773870902E+00
-193.70000E-06,-169.31157047E-03,+997.48745328E-03
-193.65000E-06,-165.79398257E-03,+1.13316584378E+00
-193.60000E-06,-170.31659558E-03,+1.08291458804E+00
-193.55000E-06,-170.31659558E-03,+1.05276383460E+00
-193.50000E-06,-170.31659558E-03,+1.06783921132E+00
-193.45000E-06,-167.30152024E-03,+1.13316584378E+00
-193.40000E-06,-167.80403280E-03,+1.13316584378E+00
-193.35000E-06,-177.85428395E-03,+1.13316584378E+00
-193.30000E-06,-170.31659558E-03,+1.13316584378E+00
-193.25000E-06,-170.31659558E-03,+1.13316584378E+00
-193.20000E-06,-170.31659558E-03,+1.13316584378E+00
-193.15000E-06,-170.31659558E-03,+1.20854272740E+00
-193.10000E-06,-177.35177139E-03,+1.20351760183E+00
-193.05000E-06,-173.83418349E-03,+1.16834172281E+00
-193.00000E-06,-178.35679650E-03,+1.21356785297E+00
-192.95000E-06,-178.35679650E-03,+1.21356785297E+00
-192.90000E-06,-178.35679650E-03,+1.21356785297E+00
-192.85000E-06,-178.35679650E-03,+1.21356785297E+00
-192.80000E-06,-183.88443463E-03,+1.26884423429E+00
-192.75000E-06,-179.36182162E-03,+1.29396986216E+00
-192.70000E-06,-178.35679650E-03,+1.28391961101E+00
-192.65000E-06,-178.35679650E-03,+1.24874373199E+00
-192.60000E-06,-183.88443463E-03,+1.29396986216E+00
-192.55000E-06,-179.36182162E-03,+1.29396986216E+00
-192.50000E-06,-186.39699742E-03,+1.30904523889E+00
-192.45000E-06,-186.39699742E-03,+1.37437187135E+00
-192.40000E-06,-191.92463555E-03,+1.37437187135E+00
-192.35000E-06,-187.40202254E-03,+1.37437187135E+00
-192.30000E-06,-186.39699742E-03,+1.38944724808E+00
-192.25000E-06,-186.39699742E-03,+1.42462312710E+00
-192.20000E-06,-186.39699742E-03,+1.37437187135E+00
-192.15000E-06,-186.39699742E-03,+1.37437187135E+00
-192.10000E-06,-208.50754995E-03,+1.30904523889E+00
-192.05000E-06,-194.43719834E-03,+1.40954775037E+00
-192.00000E-06,-194.43719834E-03,+1.45477388054E+00
-191.95000E-06,-194.43719834E-03,+1.45477388054E+00
-191.90000E-06,-194.43719834E-03,+1.45477388054E+00
-191.85000E-06,-194.43719834E-03,+1.48994975956E+00
-191.80000E-06,-199.96483647E-03,+1.48492463399E+00
-191.75000E-06,-202.47739926E-03,+1.38442212250E+00
-191.70000E-06,-201.47237414E-03,+1.47989950841E+00
-191.65000E-06,-197.95478624E-03,+1.58542714547E+00
-191.60000E-06,-202.47739926E-03,+1.48492463399E+00
-191.55000E-06,-202.47739926E-03,+1.53015076416E+00
-191.50000E-06,-203.98493693E-03,+1.46984925726E+00
-191.45000E-06,-207.50252483E-03,+1.57035176875E+00
-191.40000E-06,-202.47739926E-03,+1.56532664318E+00
-191.35000E-06,-210.01508762E-03,+1.53517588973E+00
-191.30000E-06,-210.51760018E-03,+1.53517588973E+00
-191.25000E-06,-210.51760018E-03,+1.53517588973E+00
-191.20000E-06,-210.51760018E-03,+1.59045227105E+00
-191.15000E-06,-210.51760018E-03,+1.54522614088E+00
-191.10000E-06,-210.51760018E-03,+1.61557789892E+00
-191.05000E-06,-210.51760018E-03,+1.61557789892E+00
-191.00000E-06,-210.51760018E-03,+1.61557789892E+00
-190.95000E-06,-210.51760018E-03,+1.61557789892E+00
-190.90000E-06,-210.51760018E-03,+1.61557789892E+00
-190.85000E-06,-210.51760018E-03,+1.61557789892E+00
-190.80000E-06,-210.51760018E-03,+1.61557789892E+00
-190.75000E-06,-218.05528854E-03,+1.76130654057E+00
-190.70000E-06,-217.55277598E-03,+1.63065327564E+00
-190.65000E-06,-210.51760018E-03,+1.66582915466E+00
-190.60000E-06,-210.51760018E-03,+1.67085428024E+00
-190.55000E-06,-218.05528854E-03,+1.69597990811E+00
-190.50000E-06,-220.06533877E-03,+1.69597990811E+00
-190.45000E-06,-226.59800202E-03,+1.69597990811E+00
-190.40000E-06,-221.57287644E-03,+1.69597990811E+00
-190.35000E-06,-226.09548946E-03,+1.69597990811E+00
-190.30000E-06,-225.59297690E-03,+1.69597990811E+00
-190.25000E-06,-222.07538900E-03,+1.73115578713E+00
-190.20000E-06,-221.57287644E-03,+1.72613066155E+00
-190.15000E-06,-218.55780110E-03,+1.77135679172E+00
-190.10000E-06,-213.03016297E-03,+1.77638191730E+00
-190.05000E-06,-226.59800202E-03,+1.77638191730E+00
-190.00000E-06,-226.59800202E-03,+1.77638191730E+00
-189.95000E-06,-234.13569038E-03,+1.77638191730E+00
-189.90000E-06,-226.59800202E-03,+1.71105528483E+00
-189.85000E-06,-226.59800202E-03,+1.77638191730E+00
-189.80000E-06,-232.12564015E-03,+1.77638191730E+00
-189.75000E-06,-227.60302713E-03,+1.85175880091E+00
-189.70000E-06,-233.63317782E-03,+1.84673367534E+00
-189.65000E-06,-226.59800202E-03,+1.77638191730E+00
-189.60000E-06,-226.59800202E-03,+1.83165829862E+00
-189.55000E-06,-234.13569038E-03,+1.85678392649E+00
-189.50000E-06,-234.63820294E-03,+1.85678392649E+00
-189.45000E-06,-231.62312759E-03,+1.85678392649E+00
-189.40000E-06,-232.12564015E-03,+1.85678392649E+00
-189.35000E-06,-234.63820294E-03,+1.85678392649E+00
-189.30000E-06,-233.63317782E-03,+1.85678392649E+00
-189.25000E-06,-230.11558992E-03,+1.85678392649E+00
-189.20000E-06,-240.16584107E-03,+1.91206030780E+00
-189.15000E-06,-235.64322805E-03,+1.93718593568E+00
-189.10000E-06,-233.63317782E-03,+2.00753769372E+00
-189.05000E-06,-233.13066526E-03,+1.97236181470E+00
-189.00000E-06,-242.67840385E-03,+1.96733668912E+00
-188.95000E-06,-235.64322805E-03,+1.93718593568E+00
-188.90000E-06,-241.67337874E-03,+1.93718593568E+00
-188.85000E-06,-234.63820294E-03,+1.97236181470E+00
-188.80000E-06,-234.63820294E-03,+2.01758794487E+00
-188.75000E-06,-242.17589130E-03,+1.94723618682E+00
-188.70000E-06,-242.67840385E-03,+2.00753769372E+00
-188.65000E-06,-242.67840385E-03,+1.93718593568E+00
-188.60000E-06,-237.65327828E-03,+1.99246231699E+00
-188.55000E-06,-242.17589130E-03,+2.01758794487E+00
-188.50000E-06,-242.67840385E-03,+2.03266332159E+00
-188.45000E-06,-242.67840385E-03,+2.06783920061E+00
-188.40000E-06,-242.67840385E-03,+2.01758794487E+00
-188.35000E-06,-242.67840385E-03,+2.01758794487E+00
-188.30000E-06,-236.14574061E-03,+2.08793970291E+00
-188.25000E-06,-246.19599176E-03,+2.01758794487E+00
-188.20000E-06,-245.69347920E-03,+2.01758794487E+00
-188.15000E-06,-250.21609222E-03,+2.01758794487E+00
-188.10000E-06,-242.67840385E-03,+2.11306533078E+00
-188.05000E-06,-246.19599176E-03,+2.14824120980E+00
-188.00000E-06,-245.69347920E-03,+2.04773869831E+00
-187.95000E-06,-250.21609222E-03,+2.01758794487E+00
-187.90000E-06,-249.71357966E-03,+2.17839196324E+00
-187.85000E-06,-242.67840385E-03,+2.17839196324E+00
-187.80000E-06,-242.67840385E-03,+2.12814070750E+00
-187.75000E-06,-242.67840385E-03,+2.17336683767E+00
-187.70000E-06,-250.71860477E-03,+2.09798995405E+00
-187.65000E-06,-250.71860477E-03,+2.09798995405E+00
-187.60000E-06,-250.71860477E-03,+2.09798995405E+00
-187.55000E-06,-250.71860477E-03,+2.09798995405E+00
-187.50000E-06,-250.71860477E-03,+2.24874372128E+00
-187.45000E-06,-250.71860477E-03,+2.14824120980E+00
-187.40000E-06,-250.71860477E-03,+2.15326633537E+00
-187.35000E-06,-258.25629313E-03,+2.17839196324E+00
-187.30000E-06,-249.71357966E-03,+2.19346733997E+00
-187.25000E-06,-246.19599176E-03,+2.22864321899E+00
-187.20000E-06,-256.24624291E-03,+2.17839196324E+00
-187.15000E-06,-258.75880569E-03,+2.25376884686E+00
-187.10000E-06,-250.71860477E-03,+2.17839196324E+00
-187.05000E-06,-250.71860477E-03,+2.21356784226E+00
-187.00000E-06,-250.71860477E-03,+2.25879397243E+00
-186.95000E-06,-258.25629313E-03,+2.25879397243E+00
-186.90000E-06,-252.22614245E-03,+2.24874372128E+00
-186.85000E-06,-258.75880569E-03,+2.21356784226E+00
-186.80000E-06,-258.75880569E-03,+2.25879397243E+00
-186.75000E-06,-251.72362989E-03,+2.25879397243E+00
-186.70000E-06,-264.78895638E-03,+2.19346733997E+00
-186.65000E-06,-254.23619268E-03,+2.25879397243E+00
-186.60000E-06,-253.73368012E-03,+2.25879397243E+00
-186.55000E-06,-258.25629313E-03,+2.25879397243E+00
-186.50000E-06,-257.75378058E-03,+2.25879397243E+00
-186.45000E-06,-254.23619268E-03,+2.25879397243E+00
-186.40000E-06,-253.73368012E-03,+2.25879397243E+00
-186.35000E-06,-250.71860477E-03,+2.25879397243E+00
-186.30000E-06,-258.75880569E-03,+2.27386934916E+00
-186.25000E-06,-255.74373035E-03,+2.33919598162E+00
-186.20000E-06,-256.24624291E-03,+2.28894472588E+00
-186.15000E-06,-258.75880569E-03,+2.40452261409E+00
-186.10000E-06,-258.75880569E-03,+2.27386934916E+00
-186.05000E-06,-255.74373035E-03,+2.33919598162E+00
-186.00000E-06,-256.24624291E-03,+2.33919598162E+00
-185.95000E-06,-258.75880569E-03,+2.33919598162E+00
-185.90000E-06,-258.75880569E-03,+2.25879397243E+00
-185.85000E-06,-255.74373035E-03,+2.29396985145E+00
-185.80000E-06,-256.24624291E-03,+2.33919598162E+00
-185.75000E-06,-258.75880569E-03,+2.33919598162E+00
-185.70000E-06,-252.22614245E-03,+2.33919598162E+00
-185.65000E-06,-258.75880569E-03,+2.33919598162E+00
-185.60000E-06,-258.75880569E-03,+2.39447236294E+00
-185.55000E-06,-251.72362989E-03,+2.34924623277E+00
-185.50000E-06,-265.79398150E-03,+2.35427135834E+00
-185.45000E-06,-262.27639359E-03,+2.38944723736E+00
-185.40000E-06,-261.77388104E-03,+2.33919598162E+00
-185.35000E-06,-258.75880569E-03,+2.33919598162E+00
-185.30000E-06,-258.75880569E-03,+2.35427135834E+00
-185.25000E-06,-258.75880569E-03,+2.38944723736E+00
-185.20000E-06,-258.75880569E-03,+2.39447236294E+00
-185.15000E-06,-258.75880569E-03,+2.41959799081E+00
-185.10000E-06,-264.78895638E-03,+2.35427135834E+00
-185.05000E-06,-254.23619268E-03,+2.41959799081E+00
-185.00000E-06,-258.75880569E-03,+2.41959799081E+00
-184.95000E-06,-266.29649405E-03,+2.34924623277E+00
-184.90000E-06,-265.79398150E-03,+2.35427135834E+00
-184.85000E-06,-258.75880569E-03,+2.41959799081E+00
-184.80000E-06,-264.28644382E-03,+2.47487437213E+00
-184.75000E-06,-266.79900661E-03,+2.42964824196E+00
-184.70000E-06,-268.30654428E-03,+2.35427135834E+00
-184.65000E-06,-268.80905684E-03,+2.41959799081E+00
-184.60000E-06,-264.28644382E-03,+2.41959799081E+00
-184.55000E-06,-259.76383081E-03,+2.41959799081E+00
-184.50000E-06,-252.22614245E-03,+2.48994974885E+00
-184.45000E-06,-262.27639359E-03,+2.41959799081E+00
-184.40000E-06,-266.79900661E-03,+2.41959799081E+00
-184.35000E-06,-259.76383081E-03,+2.49497487443E+00
-184.30000E-06,-265.79398150E-03,+2.48994974885E+00
-184.25000E-06,-258.75880569E-03,+2.38944723736E+00
-184.20000E-06,-258.75880569E-03,+2.44472361868E+00
-184.15000E-06,-266.29649405E-03,+2.42964824196E+00
-184.10000E-06,-260.26634336E-03,+2.48994974885E+00
-184.05000E-06,-263.78393127E-03,+2.41959799081E+00
-184.00000E-06,-264.28644382E-03,+2.47487437213E+00
-183.95000E-06,-266.79900661E-03,+2.50000000000E+00
-183.90000E-06,-258.75880569E-03,+2.48994974885E+00
-183.85000E-06,-258.75880569E-03,+2.41959799081E+00
-183.80000E-06,-258.75880569E-03,+2.47487437213E+00
-183.75000E-06,-258.75880569E-03,+2.42964824196E+00
-183.70000E-06,-258.75880569E-03,+2.41959799081E+00
-183.65000E-06,-262.27639359E-03,+2.41959799081E+00
-183.60000E-06,-256.74875546E-03,+2.47487437213E+00
-183.55000E-06,-250.71860477E-03,+2.42964824196E+00
-183.50000E-06,-258.75880569E-03,+2.43467336753E+00
-183.45000E-06,-258.75880569E-03,+2.50000000000E+00
-183.40000E-06,-258.75880569E-03,+2.50000000000E+00
-183.35000E-06,-258.75880569E-03,+2.50000000000E+00
-183.30000E-06,-258.75880569E-03,+2.43467336753E+00
-183.25000E-06,-255.74373035E-03,+2.50000000000E+00
-183.20000E-06,-256.24624291E-03,+2.44974874426E+00
-183.15000E-06,-258.75880569E-03,+2.41959799081E+00
-183.10000E-06,-258.75880569E-03,+2.48994974885E+00
-183.05000E-06,-255.74373035E-03,+2.45477386983E+00
-183.00000E-06,-250.71860477E-03,+2.50000000000E+00
-182.95000E-06,-258.25629313E-03,+2.50000000000E+00
-182.90000E-06,-252.22614245E-03,+2.50000000000E+00
-182.85000E-06,-255.74373035E-03,+2.46984924655E+00
-182.80000E-06,-250.71860477E-03,+2.41959799081E+00
-182.75000E-06,-250.71860477E-03,+2.49497487443E+00
-182.70000E-06,-257.75378058E-03,+2.48994974885E+00
-182.65000E-06,-247.70352943E-03,+2.41959799081E+00
-182.60000E-06,-248.20604199E-03,+2.47487437213E+00
-182.55000E-06,-250.71860477E-03,+2.50000000000E+00
-182.50000E-06,-250.71860477E-03,+2.48994974885E+00
-182.45000E-06,-254.23619268E-03,+2.41959799081E+00
-182.40000E-06,-248.70855454E-03,+2.41959799081E+00
-182.35000E-06,-257.25126802E-03,+2.41959799081E+00
-182.30000E-06,-257.75378058E-03,+2.50000000000E+00
-182.25000E-06,-250.71860477E-03,+2.50000000000E+00
-182.20000E-06,-250.71860477E-03,+2.50000000000E+00
-182.15000E-06,-243.68342897E-03,+2.50000000000E+00
-182.10000E-06,-249.71357966E-03,+2.55527638132E+00
-182.05000E-06,-246.19599176E-03,+2.41959799081E+00
-182.00000E-06,-245.69347920E-03,+2.47487437213E+00
-181.95000E-06,-242.67840385E-03,+2.50000000000E+00
-181.90000E-06,-250.71860477E-03,+2.43467336753E+00
-181.85000E-06,-250.71860477E-03,+2.46984924655E+00
-181.80000E-06,-245.69347920E-03,+2.41959799081E+00
-181.75000E-06,-242.67840385E-03,+2.49497487443E+00
-181.70000E-06,-244.18594153E-03,+2.48994974885E+00
-181.65000E-06,-250.71860477E-03,+2.41959799081E+00
-181.60000E-06,-245.69347920E-03,+2.47487437213E+00
-181.55000E-06,-250.21609222E-03,+2.50000000000E+00
-181.50000E-06,-242.67840385E-03,+2.48994974885E+00
-181.45000E-06,-242.67840385E-03,+2.41959799081E+00
-181.40000E-06,-242.67840385E-03,+2.41959799081E+00
-181.35000E-06,-242.67840385E-03,+2.41959799081E+00
-181.30000E-06,-236.14574061E-03,+2.48994974885E+00
-181.25000E-06,-246.19599176E-03,+2.41959799081E+00
-181.20000E-06,-240.66835362E-03,+2.41959799081E+00
-181.15000E-06,-242.17589130E-03,+2.41959799081E+00
-181.10000E-06,-241.67337874E-03,+2.41959799081E+00
-181.05000E-06,-241.17086618E-03,+2.41959799081E+00
-181.00000E-06,-240.66835362E-03,+2.36934673507E+00
-180.95000E-06,-242.17589130E-03,+2.41457286524E+00
-180.90000E-06,-241.67337874E-03,+2.48994974885E+00
-180.85000E-06,-234.63820294E-03,+2.45477386983E+00
-180.80000E-06,-234.63820294E-03,+2.44974874426E+00
-180.75000E-06,-234.63820294E-03,+2.49497487443E+00
-180.70000E-06,-236.14574061E-03,+2.40954773966E+00
-180.65000E-06,-239.66332851E-03,+2.37437186064E+00
-180.60000E-06,-240.16584107E-03,+2.41959799081E+00
-180.55000E-06,-228.60805225E-03,+2.41959799081E+00
-180.50000E-06,-234.63820294E-03,+2.41959799081E+00
-180.45000E-06,-234.63820294E-03,+2.41959799081E+00
-180.40000E-06,-234.63820294E-03,+2.41959799081E+00
-180.35000E-06,-227.60302713E-03,+2.41959799081E+00
-180.30000E-06,-240.66835362E-03,+2.35427135834E+00
-180.25000E-06,-226.59800202E-03,+2.41959799081E+00
-180.20000E-06,-232.12564015E-03,+2.41959799081E+00
-180.15000E-06,-234.63820294E-03,+2.34924623277E+00
-180.10000E-06,-226.59800202E-03,+2.41959799081E+00
-180.05000E-06,-226.59800202E-03,+2.41959799081E+00
-180.00000E-06,-226.59800202E-03,+2.41959799081E+00
-179.95000E-06,-234.13569038E-03,+2.34924623277E+00
-179.90000E-06,-226.59800202E-03,+2.33919598162E+00
-179.85000E-06,-226.59800202E-03,+2.37437186064E+00
-179.80000E-06,-226.59800202E-03,+2.36934673507E+00
-179.75000E-06,-219.56282621E-03,+2.41457286524E+00
-179.70000E-06,-226.59800202E-03,+2.33919598162E+00
-179.65000E-06,-223.58292667E-03,+2.33919598162E+00
-179.60000E-06,-224.08543923E-03,+2.33919598162E+00
-179.55000E-06,-219.56282621E-03,+2.33919598162E+00
-179.50000E-06,-226.59800202E-03,+2.40954773966E+00
-179.45000E-06,-223.58292667E-03,+2.33919598162E+00
-179.40000E-06,-224.08543923E-03,+2.33919598162E+00
-179.35000E-06,-219.56282621E-03,+2.33919598162E+00
-179.30000E-06,-225.59297690E-03,+2.27386934916E+00
-179.25000E-06,-218.55780110E-03,+2.33919598162E+00
-179.20000E-06,-218.55780110E-03,+2.33919598162E+00
